SKU;DESCRIÇÃO;UNID.
5002583;BRACO DE CHUVEIRO 1998 C 40CM MEBER . .;UN
5002836;SACOLA IMPRESSO(A) BRANCA PEAD 60X70X40 . .;UN
5002837;REGUA DE ACO INOXIDAVEL 100CM . .;UNI
5002399;GRAXA DE EXTREMA PRESSAO . .;KG
5002572;FERRO DE SOLDA STRASS . U;UN
5002418;KIT 12 CESTINHOS DE SUPERMERCADO COM RODINHAS UNICA U;UNI
5002419;BEBEDOURO DE BALCAO ELECTROLUX 220V UNICA U;UNI
5002863;CHAVE FENDA PHIL.GEDORE 6X1 . .;UNI
5002864;ALICATE PRESSAO TRAMONT 410 . .;UNI
5002919;RELE DE SEGURANCA WEG CS-D BI MANUAL . U;UN
5002303;CONVERSOR 806 B20 MIDIA . .;UN
5002633;LIMPADOR MULTIUSO 500ML VEJA ORIGINAL;UN
5002689;PLACA FTLM LUXNORTE 12X24 - LS 56 . .;UN
5002400;TONER CE250A;UN
5002401;TONER CE251A;UN
5002875;ADESIVO TESTEIRA SEX SHOP 4 . .;MT
5002877;ADESIVO TESTEIRA CORPO . .;UN
5002882;ADESIVO LANCAMENTOS EM CAIXA ALTA 2,5 . .;UN
5002887;ADESIVO ETIQUETA TESTE . .;UN
5002888;ADESIVO FAVORITA CAIXA ALTA PINK . .;UN
5002467;JALECO BEGE UNICA GG/52;UNI
5002492;CHAVEIRO RFID 125KHZTH 1000 (TH241K)PT UNICA U;UNI
5002685;COPO 560ML TAMPA CANUDO PERSONALIZADO 100UN;UN
5002644;ARRUELA DE ENCOSTO S PEQUENA . .;PC
5002437;CONECTORES BNC BNC . .;UN
5002697;CAFETEIRA ELETRICA BRITANIA PRETO UNICA U;UNI
5002723;OLEO HIDRAULICO ATF . .;LT
5002724;BATOQUE VEDACAO M16X1.5 . .;PC
5002319;MANEQUIM BUSTO . .;PC
5002982;RETALHO DE MATERIAIS;KG
5002413;CELULAR LG K8 PLUS PRETO UNICA U;UNI
5002446;PLACA FTLM LUXNORTE 12X24 LS 37 ESCADA DIREITA . .;UN
5002452;SUPORTE PISO 175 AGM/CO2/PO 12KG VERMELHO . .;UN
5002483;KIT DE SERVICO U. . .;UN
5002427;CABOS COAXIAL RF 4MM BIPOLAR CAIXA CX . .;UN
5002429;PLUGUE P4 COM BORNE 2.1 . .;UN
5002641;TABLET TAB A SM T290 UNICA U;UNI
5002730;CLIP 5589870 . .;PC
5002963;CABIDE ACRILICO SILHUETA  100 UNIDADES . .;UNI
5002779;ARAME GALVANIZADO 18/98M/KG UNICA U;KG
5002781;TRILHO ZAPP 1550 . U;UN
5002649;PLACA CEGA 4X2 . .;UN
5002813;MANTA FIBRA ARAMIDA TA 43 1,7 X 430 X 700 MM C/ BAINHA U;UN
5002817;MANTA FIBRA ARAMIDA TA 43 1,7 X 420 X 700 MM C/ BAINHA U;UN
5002327;GAS NATURAL;M3
5002506;FONTE PARA NOTEBOOK DELL UNICA U;UNI
5002668;BOLSA COLETORA DE LAVAGEM AR CONDICIONADO UNICA U;UNI
5002676;CAFETEIRA ELETRICA MONDIAL 17 XICARAS UNICA U;UNI
5002843;BALCAO ARMARIO 2 PORTAS MULTIFUNCIONAL UNICA .;UNI
5002857;SINALIZADOR LED SIDELINER . .;UN
5002872;ADESIVO TESTEIRA SEX SHOP 1 . .;UN
5002842;ARMARIO P/ BANHEIRO C/ ESPELHO . .;UN
5002611;CADERNO 96 FOLHAS 1/4 C/ ESPIRAL E CAPA FLEXIVEL;UN
5002310;SUPORTE P/ ROLO 23 CM . .;UN
5002311;BANDEJA P/ PINTURA . .;UN
5002751;POLO BMW . .;UN
5002444;PEGA BALAO PARA ANIVERSARIO DE FUNCIONARIOS;ML
5002391;BARRA ROSCADA U. . .;UN
5002640;ELEMENTO SEPARADOR INTERNO 107X168X230 SIMILAR SCHULZ;PC
5002907;FLUIDO FREIO DOT4 . .;UN
5002927;LUMINARIA DE EMERGENCIA 2200 LUMENS (2 FAROLETES) . .;PC
5002479;MOUSE OPTICO PRETO USB C3 TECH MS-35BK UNICA U;UNI
5002937;FORMEIRO . . .;UN
5002747;CARNE KIT 4 PCT 750G ISCAS, CUBOS, MOIDA, BIFE;CX
5002315;USO/CONSUMO SACO PLASTICO 80 X 200 X 0,08 UNICA U;ML
5002496;ADESIVO PARA QUADROS . .;UN
5002285;CABIDE SAIA FIXO C/ PRESILHA . .;UN
5002601;ANEL PISTAO DIVERSAS U;UN
5002603;VIRABREQUIM MSI2 6VL DIVERSAS U;UN
5002769;RETENTOR TRASEIRO . .;UN
5002770;ADITIVO DO RADIADOR . .;UN
5002809;CABIDE 3 GANCHOS TRAB WDESING . .;UN
5003328;ADESIVO ADESIVO ESPECIAL . .;UNI
5003329;SACOLA VINILICACRISTAL COM ALCA . U;UN
5003214;CADEADO STAM 25MM . .;UN
5003221;PINCEL ROMA 313 1/2 . .;UN
5003223;PINCEL ROMA 303/313 1/2 . .;UN
5003320;FERRO SUPORTE 1311- GAIOLA 23CM . .;PC
5003336;FITA FITA ADESIVA 12MM X 30M EUROCEL . .;UN
5003343;CA50 6,30 MM RETO 12,0M  2,5T . .;UNI
5003407;TROFEU ROMA PREMIAR ACRILICO 28CM . .;UN
5003445;ADESIVO FACHADA VIDRO . .;UN
5003239;TRENA DE ACO 8 METROS;UN
5003242;GALV TEE 1-1/2;UN
5003534;PASTA 31,5X46,5CM COUCHE FOSCO 300G . .;UN
5003562;CONECTOR BORNE SAK - CONECTOR FORCA . .;UN
5003567;CANALETA CANALETA C/ TEMPA 030X050 CINZA . .;PC
5003576;TELHA 6MM 1,10 X 2,44 . .;UNI
5003050;CORDAO OPTICO DUPLEX SINGLE MODE (2,5 LC/LC) . .;UN
5003527;PARAFUSO P LAVATORIO BUCHA 10MM PAR . .;UNI
5003528;SENSOR INDUTIVO . .;UN
5003619;TALABARTE DE POSICIONAMENTO DULLY UNICA .;PC
5003650;CONDULETE TAMPA PARA CONDULETE ALU S/P CEGA 1 UNICA .;PC
5003654;PARAFUSO R METRI ABAOL GAL 1/4 X1/2 UNICA .;PC
5003660;AIR FRYER NELL TIMER 2,4L PRETO;PC
5003662;SANDUICHEIRA BRITANIA CROME 7 PRATA/PRETO 220V . .;PC
5003673;REFRIGERANTE FRUKI 200ML GUARANA CX 12;CX
5003714;JOGO KIT DE 40 OECAS FERTAK UNICA .;UNI
5003678;VENTILADOR MESA PAREDE MONDIAL 6 PAS 30CM 220V PRETO .;UNI
5003093;BICO DE LIMPEZA C/ GATILHO;UN
5003108;ELEMENTO SEPARADOR EXTERNO M32 1,75X122X262 SIMILAR CHIC;PC
5003804;EXPOSITOR DE CALCINHA UNICA .;UNI
5003732;CAIXA METALICA MINI FINE UNICA .;UNI
5003809;CABIDE PRESILHA ACRILICO COM MOLA . .;UN
5003816;LIXA FERRO 60 UNICA .;UNI
5003844;MADEIRA CEDRINHO UNICA .;M3
5003849;MASSA CORRIDA 3,6 KILLING UNICA .;UNI
5003863;DISJUNTOR DIN 3P C125 6KA/400V UNICA .;PC
5003520;CONECTOR TAP LINK DERIVACAO AZUL 1 5-2 5MM;PC
5003259;PINO FINE 45MM . .;ML
5003114;PILHA ALCALINA AAA CARTELA C/ 2UN ELGIN;PCT
5003292;SAPATO ELASTICO C/ BIQ. COMPOSITE CONFORTO PRETO 40;UNI
5003467;PATCH CORD CAT5E 3.0 VERMELHO .;UNI
5003189;PECAS APEX-CALCO 0,50 EIXO DIRECIONAL 6FBRE16 . .;PC
5003087;VALVULA ESF LT MONOB 11/2 SEGURIMAX . .;UNI
5003269;ANEL DO BUJAO CARTER-4995185 . .;PC
5003418;GRAMPEADOR DE METAL MEDIO BRW;UN
5003420;FITA CREPE 12MM X 50M EUROCEL;UN
5003421;ESCOVA P/ WC C/ SUPORTE PLASTICA;UN
5003440;ESPELHO CONDULETE P/3 TECLAS PVC 1/2 3/4 . .;PC
5003581;SINTETICO INDUSTRIAL CINZA ESCURO .;L
5003480;BUCHA P/ TIJOLO FURADO 6 (1000) . .;UN
5003487;CHAVE CANHAO 11MM BELTOOLS . .;UN
5003285;SUPORTE PARA BANNER 1,80M . .;UNI
5003400;CJ DZ NIID 170W 2TX . .;UNI
5003638;VENTILADOR 30CM NV 6P 220V . .;PC
5002976;VISOR INFERIOR OLEO 2 AGULHAS JUKI 3528 . U;UN
5003186;CAIXA DERIV MET P/PERF 38X38 P TOMADA REDONDA . .;PC
5003243;SMARTPHONE LG K22 TELA 6.2 32GB 4GB RAM . .;UNI
5003351;CAP SOLD.25MM AMANCO . .;UN
5003352;PLACA PS PROIBIDO ESTACIONAR . .;UN
5003357;PARAFUSO PHIL. 5X70 . .;UN
5003364;CHAVE CANHAO WORKER 10MM . .;UN
5003452;CLIPES GALVANIZADO 3/0 CX C/ 440UN;CX
5003453;LIMPA VIDROS LIMPOL 500ML;UN
5003821;KIT CESTA SUPERMERCADO COM RODINHAS 2 UNID UNICA .;UNI
5003130;KIT 10 CABOS HDMI 2.0 4K HD 3D 1,5M . .;UNI
5003925;BOBINA TUBO DE COBRE FLEXIVEL 3/4  19,05MM UNICA .;KG
5003927;TUBO ISOLANTE POLIETILENO BLINDADO 3/4 18MM UNICA .;PC
5003930;FITA PVC 10M LINEAR X 0,10 MT LARGURA UNICA .;PC
5003237;CARRINHO SUPERMERCADO PLASTICO ECOFLEX DUPLO CEST . .;UNI
5003751;KIT PINTURA 23 CM ROLO GARFO BANDEJA UNICA .;UNI
5003754;INSUL FILME PORTAS TERMICA . .;UN
5003757;DESTAQUE SILICONE SPRAY LONDON 400 ML . .;UN
5003758;BEBEDOURO BRITANIA AQUA UNICA .;UNI
5003952;FECHADURA INTERNA UNICA .;UN
5003957;MADEIRA EUCALIPTO 5X9,5X5,40 UNICA .;PC
5003963;PLUG C/ ROSCA 1/2 UNICA .;UN
5003767;PROLONGADOR TELESCOPIO UNICA .;UN
5003905;CABO INDUSFLEX 2,50 MM2 VERMELHO 450/750V UNICA .;MT
5003907;CABO INDUSFLEX 4,00 MM2 BRANCO 450/750V UNICA .;MT
5003911;CABO INDUSFLEX 6,00 MM2 AZUL450/750V UNICA .;MT
5003914;CABO INDUSFLEX 6,00 MM2 VERDE 450/750 V UNICA .;MT
5003915;CABO INDUSFLEX 6,00 MM2 VERMELHO 450/750V UNICA .;MT
5003919;CABO CABO FLEXIVEL HEPR 185MM2 PRETO  0,6/1KV UNICA .;MT
5003923;KIT TERMOSTATO ELETRONICO  2FR/AQ 24V UNICA .;UN
5003940;TUBO ISOLANTE POLIETILENO 3/8 10MM UNICA .;PC
5004014;TUBO GALVANIZADO 30X30 UNICA .;PC
5003857;PLACA FONTE (LVPS) RICOH MP161SPF (AZ230226) . .;UN
5003249;FERRO 3/8 C/ 12 MT 10MM . .;UN
5003254;CAL P CONSTRUCAO 20 KG . .;UN
5003261;ARAME QUEIMADO 16 . .;KG
5003897;PARAFUSO AUTO ATARRAXANTE UNICA .;PC
5003899;CONECTOR BOX RETO ALUMINIO UNICA .;PC
5003286;KIT CARREGADOR CELULAR TURBO ANDROID V8 USB . .;UNI
5003996;BABY LOOK CRISDU LABS . M/M;UN
5003022;CABO FLEX COB PVC 70G 750V 1X10 AZ BB . .;UNI
5003023;CABO FLEX COB PVC 70G 750V 1X10 BR BB . .;M
5003302;PANO DE PRATO BRANCO SARJA 42X70CM DANTEX;UN
5003323;SPRAY SOLUCAO IMPERMEABILIZANTE ELETROELETRONI . .;LT
5003689;ESPELHO AUTOMOTIVO . .;UN
5003379;ARRUELA LISA M6 ZB/BC;CT
5003382;ARRUELA DE PRESSAO M6 BICROM;CT
5003384;PARAFUSO 5,8 SEXTAVADO 10X30 ZB/BC;CT
5003391;TERMINAL MACHO JACTO 15MM 1/4 C/ PORCA;PC
5004210;ESPELHO CONDULETE CEGO 1/2 - 3/4 S/ PINTURA . .;PC
5005122;INTERFACE REDUTOR DE IMPACTO . .;PC
5005123;PANO PEGA PO NORTON . .;UN
5005127;THINNER COMUM 5000 5LT . .;GL
5004262;ROLO FUSOR RICOH MP161/171/201 90K . .;UN
5004794;GRAXA LITIO BRANCA NAUTICA UNICA .;PC
5004797;GEL DESENGRAXANTE PINHEIRO 2,5 KG UNICA .;PC
5004839;RESIDUO AGUA/ OLEO;KG
5004908;BOBINA PE FOLHA CORTE 240X0,03 PCR CRISTAL . .;KG
5004910;MANGUEIRA VACUO AR IVCL PVC MANGOTE UNICA .;MT
5004726;JARRA CAPACIDADE CP15 U U;UNI
5004754;TERMINAL PRESSAO GARFO AM RF 6401/BS41753F UNICA .;PC
5004921;CJ PANELAS CARIBE 5P TRAMONTINA . .;PC
5004922;DEPURADOR 60CM SLIM SUGGAR . .;PC
5004224;INTERRUPTOR EMBUTIDO 2T 10A UNICA .;UNI
5004225;CONDULETE PVC MULTIPLO X1/2, 3/4, E S/TP BR UNICA .;PC
5004577;ENGATE RAPIDO MACHO 1/2 UNICA .;PC
5005101;TINTA BRANCO PURO PU 350 . .;LT
5005112;DISCO HOOKIT 150 NORTON . .;UN
5004637;PANO DE PRATO DECORADO 36X62CM SORTIDO . .;UN
5004969;CAIXA DE SOBREPOR METAL NOBRE - ENGATE RAPIDO . .;UN
5004974;TAMPA PARA HASTE 1 1/2 . .;UN
5004982;TINTA SPRAY PRETO UNICA .;PC
5004403;AGUA IONIZADA . . .;PC
5005065;CONEXAO INSTANTANEA PU - RETA (AR) 1/2X6 U U;PC
5004146;MALHA 20 X 20  DE 2 X 3 MT FIO 3,4MM UNICA .;UNI
5004877;FERRO DE SOLDA 40W UNICA .;PC
5005082;SSD KINGSTON 480GB A 400 SATA U U;UN
1139549;ENCARTE BUSTIER SEM COSTURA UNICA .;UN
5004483;VERGA GE C/ ROSC 1/4X3000MM U U;UNI
5004484;TP P/ CONDU PVC 3POS RET 1/2 E 3/4 BR U U;UNI
5004552;LIXEIRA 40 LITROS BASCULANTE . .;UN
5005373;CABO PP 2 X 2,5MM . .;M
5005374;PORTA FUSIVEL LAMINA MAX FIO 4MM . .;PC
5005403;JOELHO PPR 90X32MM AZUL U U;PC
5005409;MANGUEIRA PRETA 1/2- 300PSI U U;M
5004936;CABIDE PRESILHA ACRILICA . .;PCT
5004938;GANCHO P/ PAINEL 0,15M . .;UN
5004949;BARRA CEREAIS RITTER LIGHT MOR CHOC U U;UNI
5004046;ENVELOPE COEX 26 (36 + 3 ABA) 0.010 . .;UN
5004173;PRODUTO NCM 33019010 . .;UN
5005193;FLUIDO RADIADOR UNICA .;UN
5005194;BATERIA ESTACIONARIA 150A 12VCC UNICA .;UNI
5005249;REGISTRO ESFERA ROSCA EXTERNA 3/4 CIPLA/DURIN/HER U U;PC
5005252;SAIDA HORIZONTAL SIMPLES P PERFILADO TIPO J 3/ U U;PC
5004216;CHAPA FRISADA NR 22  0,95 X 2,50 UNICA .;PC
5005364;ASPIRADOR AGUA E PO COM SACO A10N1 U U;29
5005393;FONE DE OUVIDO IN-EAR SAMSUNG U U;29
5005424;COLA JUNTA 3M U U;PC
5004197;FILTRO LINHA 5 TOMADAS ABS C/FUSIVEL UNICA .;UNI
5004369;PANO MULTIUSO ROLO 30M X 27CM AZUL . .;RL
5005246;KIT 10 LUMINARIA ARANDELA TARTARUGA C GRADE U U;UN
5004372;ETIQUETA ADESIVA GRADE BRANCO PP;UN
5004375;ETIQUETA ADESIVA GRADE BRANCO G/L;UN
5004462;CESTO CONTAINER METAL U U;UNI
5005378;EVAP SPLIT 9000 BTU FRIO ELECTROLUX U U;PC
5004432;SAPATO ELAST BIDENS F-SEG PRETO 43;PR
5005389;LAMPADA LED TKL60 09W 6500K U U;PC
5005395;JOELHO PPR MISTO FEMEA 32X1 AZUL U U;PC
5005428;BROCA SDS PLUS 13,0X210 U U;PC
5004217;FITA DUPLA FACE 48MM X 30M . .;UN
5005190;PARAFUSO ALLEM MA C/C 4X10 U U;PC
5004572;LAVAGEM DE CARRO . .;UN
5005382;ROLO DE PRESSAO RICOH AF1515/MP161/171/201 . .;UN
5004446;CARREGADOR DE PILHA MOX U U;UNI
5004071;CARTUCHO RICOH SP3710DN/DN (7K) . U;UN
5004917;BOMBONA AGUA 20 LITROS . .;UN
5004415;ROLAMENTO LINEAR MODELO LM 16UU U U;UNI
5004258;BEBEDOURO COLUNA ESMALTEC 220V UNICA U;UNI
5004388;SUPORTE DO PASSA FIO KG211K . .;UN
5004801;LUVA P/ LETRODU ALU S/R 3/4 U U;PC
5005168;MANGUEIRA PU 6MM U U;M
5004124;GRAMPO 26/6 GALVANIZADO C/ 5000 . .;CX
5004944;BARBANTE 82 METROS SAO JOAO . .;UN
5004945;SUPORTE PAPEL TOALHA PLASTICO BRANCO . .;UN
5004156;BUCHA RED LONGA 50 X 25 MM UNICA .;UNI
5004159;REGISTRO ESFERA SOLDAVEL 50MM UNICA .;UNI
5004038;CABO FLEX COBRE PVC 70 GR 750V 1X6VM UNICA .;MT
5004040;CABO FLEX COBRE PVC 70 G 750V 1X6 VD UNICA .;MT
5004085;PLACA DE STYROPOR 1200X1000X50MM UNICA .;UNI
5004610;TP P/ CONDU PVC 1RJ45 1/2 3/4 BR U U;PC
5004628;OLEO SEMI SINTETICO 4000HRS 5LT UNICA .;UNI
5004118;BARRA CEREAIS RITTER BANANA 25GR UNICA .;UNI
5004408;KIT VARAO SIMPLES 3 METROS 19MM CORTINA U U;UNI
5004786;PINCEL PERMANENTE MARKADOR AZUL . .;UN
5004810;JUNTA F 1021 UNICA .;PC
5004814;CABO SINTEMAX UNICA .;KG
5004821;TINTA CINZA 6.5 UNICA .;LT
5004634;AROMATIZANTE NATUAR MEN AMERICA 45 ML . .;UN
5004950;CABO APPLE USB-C . .;PC
5005084;COLETE SALVA VIDAS . . .;UM
5005103;ROLAMENTO 6005 ZZ UNICA .;PC
5005128;TUBO PU ESPIRAL 8X1,25MM 7MT UNICA .;PC
5004895;CHAVE AJUSTAVEL 8 FOSFATIZADA GEDORE RED UNICA .;PC
5004900;CHAVE ALLEN CURTA 7.00MM UNICA .;PC
5004903;MANGUEIRA PU AZUL 8MMX5.5MM 10 MT UNICA .;PC
5004678;DISCO DE CORTE INOX 7'' X 0 60'' X 7/8'' TYROLIT BASIC . .;UN
5005026;TENIS ANTIDERRAPANTE BCO SOFT WORKS CA37212 U P/33;PR
5005035;FITA ANTIDERRAPANTE PRETA U U;UN
5005232;LAVADORA MULTIUSO 12 LITROS U U;UNI
5005170;REGISTRO ESFERA ROSCA INTERNA  3/4 UNICA .;PC
5005264;TERMINAL PRESSAO FEMEA 1,50-2,50 AZUL SEMI ISOLA U U;PC
5004851;CABO ADAPTADOR COAXIAL  VGA PARA MODULO LCD U U;UNI
5005045;ANEL BORRACHA BUJAO CARTER FIESTA/KA U U;UN
5005316;MOLA AEREA PARA PORTA FORCA 2  ATE 45KG U U;29
5005333;DIVISORIAS P/ CESTO REFORCADO . .;UN
5005234;TUBO P/ PARAFUSO BALANCA . .;PC
5005242;ACIONADOR 24V - AC 63 PI63 U U;PC
5005243;CABO 4 VIAS 2X0,75 2X0,20 U U;M
5005217;PRODUTO NCM 61083200 . .;UN
5005355;CURVA 90 CONEXAO COBRE 7/8 PAREDE 0,84MM U U;PC
5005002;TOMADA BARRA QUINTUPLA 2P T 20A 250V UNICA .;PC
5005266;BOTINA DE PROTEAO ELAST. LAT. B / ACO CRIVALCA U 36;PAR
5005278;LUVA TAIL VOLK C.A U G/L;PAR
5004604;PONTA DE PROVA GROSSA  MTL-3 UNICA .;JG
5005186;CONEXAO INSTANTANEA PU - RETA M5 X 4 U U;PC
5005187;FERRO CHATO 03,17X38,10-1/8  1.1/2 U U;M
5005303;BITS SOQUETE MAGNETICO (B) 5/16 U U;PC
5005304;BITS SOQUETE MAGNETICO (F) M 8 U U;UNI
5004418;ORGANIZADOR FITA VELCRO DE FIOS E CABOS U U;UNI
5005203;TINTA HP GT52 AMARELO . .;UN
5004051;MICROONDAS CONSUL 32 LTRS 110V UNICA .;UNI
5004653;CANETA HIDROGRAFICA JUMBO TRIANGULAR 6 CORES U U;UNI
5005557;PRODUTO NCM 61022000 . .;PC
5005733;PARAFUSO ALLEN CAB CILIND MA 4X8 U U;PC
5005817;ESCOVA ESD HK 212 - HIKARI U U;1
5005688;LUVA MALHA BRANCA U U;PAR
5005690;TOMADA DUPLA 20A 250V S/ PLACA U U;PC
5005562;TECLADO HP U U;UN
5005716;REFLETOR LED 20W 6500K U U;PC
5006114;SUPORTE DE ETIQUETAS 0.5 POL. P/ IMP ARGOX OS214 U U;1
5006125;CONECTOR MACHO RJ45 CAT5E U U;1
5005750;LACRE SEGURANCA EM NYLON 16 CM PINK .;ML
5005913;PASSADOR DE SLIDE SEM FIO U U;1
5005779;CARTUCHO BROTHER HL5202DW/MFCL5702DW/DCPL5602/565 . .;UN
5005892;FIO FLEXIVEL 01,5MM2 PRETO U U;MT
5006249;DISJUNTOR TRIPOLAR 16A U U;PC
5005485;SUPORTE FACIAL C/ CATRACA CAMPER U U;PC
5005538;ELETRODUTO PVC 1 ENAIXE PRETO U U;BRR
5006455;TEE LISO HORIZONTAL 90G GALVANIZADO U U;PC
5005916;DISPOSITIVO VCL 275V 45KA SLIM CLASSE II CLAMPER U U;UN
5005549;CABO COAXIAL RGC5 MALHA U U;M
5006479;HIDROPISTOLA AJUSTAVEL 1/2 U U;PC
5006606;MIXER MALLORY TRIKXER PRATIC 3 EM 1 U U;UN
5005890;JOGO DE PONTAS DE PROVA UNIVERSAL MULTIMETROS U U;1
5005891;PASTA TERMICA ARCTIC SILVER 5 TUBO 3,5 U U;1
5005856;ROLAMENTO 627 ZZ U U;PC
5006363;TUBO PVC SOLDAVEL MARROM U U;PC
5006545;CAPACITOR PERMANENTE 40 UF 250V U U;PC
5005665;IMPRESSOS C/ LACRE . .;UN
5005708;CAP SOLDAVEL 32MM U U;PC
5005710;REGISTRO ESFERA SOLDAVEL 32MM S/UNIAO U U;PC
5006267;BOTINA B/PLAST BI FORTLINE CA 48026 U 37;PR
5006284;CINTA LOMBAR MAZOLA U PP;1
5006615;CHAVE PHILIPS 3/16 ISOLADA U U;PC
5005520;FIXADOR P BOTAO M22-A U U;PC
5005521;BOTAO EMERG FRONTAL GIRAR P DESTRAVAR M22-PVT U U;PC
5005526;PRENSA CABO COMPLETO PG16 U U;PC
5005682;LIXA FERRO 100 U U;PC
5005851;PERFILADO 38X38MM CURVA VERTICAL INTERNA PZ U U;PC
5006575;PORTA BICO ANTIGOTEJO P/ TUBO 25MM SAIDA ENG. U U;UN
5006577;FILTRO DO BICO RETO MALHA 50 U U;UN
5006578;CAPA CURTA MARRON ENGATE RAPIDO UNIVERSAL, E U U;UN
5005467;CAPACETE H-700 BRANCO 3M CA 29638 U U;PC
5005469;CAIXA LUVA SENSI BLACK VOLK TAM M C/ 50 U U;CX
5005501;BLOCO DE ILUMINACAO AUTONOMO BLA1200 INTELBRAS . .;UND
5005888;PLACA PEZZI 6 MODULOS 4X4 C BASTIDOR 50140 BR U U;PC
5006468;FORRO PUXADOR PORTA . .;UN
5006161;ABRACADEIRA NYLON 4,8X400 PRETA U U;PC
5006534;MOP PO 60CM EURO COMPLETO BRALIMPIA U U;1
5005573;TE SOLDAVEL 25MM UNICA .;PC
5005605;BISCOITO AMANT. LEITE C/GOTAS 1X2 11,8G U U;29
5005606;BISCOITO AMANT. CHOCOLATE 1X2 11,8G AMANT. CHOCO U U;29
5005583;CHIP SC BOPP 8NP NE 128KB AAC005 TRIPLE . .;UN
5005603;TINTA ELASTIC BRANCO SERIGRAFIA . .;KG
5005995;ROLAMENTO 6204 DDU C3 U U;UN
5006106;"ROLDANA U"" 80MM DUPLA C/ SUP U U""";PC
5006155;CURVA VERTICAL INTERNA 90G 200X100 PERFURADA U U;PC
5006434;PERFIL C 125X60X15 CH-2,30 GI 2045MM . .;KG
5005990;ANEL ORING SILICONE 7049 U U;UN
5005993;TUBO PA12 8MM NATURAL U U;MT
5006265;MEMORIA NOTEBOOK 8GB DDR4 2666 MHZ U U;1
5006449;CONECTOR PVC 3/4 BRANCO U U;PC
5006386;PRODUTO NCM 62044200 . .;PC
5006581;JOELHO 45 SOLD 25MM U U;PC
5005654;EMENDA PZ PERFURADA P/ PERFI TIPO I 38X38 CH 18 UNICA .;PC
5005802;JOGO DE LIMA DIAMANTADA 5 PCS U U;UNI
5006300;LUVA ALTA TEMPERATURA WELD SMART 500C VOLK U U;PR
5006313;BOTINA ELASTICO S/BIQ. CONFORTO CA 45281 U 42;PR
5006316;BOTINA ELASTICO S/BIQ. CONFORTO CA 45281 U 39;PR
5005737;MANGUEIRA DE INCENDIO INDUSTRIAL U U;PC
5006033;PISO METALICO 1.5M SORRAG U U;1
5006571;BOBINAGEM MOTOR TRIF 3/4 CV 6 POLOS U U;UN
5005461;RODO PARA IMPRESSAO . .;MTL
5005998;TAMPA TRASEIRA 080 U U;UN
5006527;GAS GAS R134 . .;KG
5005954;BOTINA B/PLAST BI VULCAFLEX C.A.43377 U U;PAR
5005956;BOTINA B/PLAST BI CRIVAL CA 30257 U U;PAR
5005887;MESA DIGITALIZADORA ONE BY WACOM CTL472 PEQUE U U;1
5005972;SOLDA SOFT 60X40 500G FIO 1,0 AZUL U U;UN
5006427;FLANGE BACK SYSTEM U U;1
5006590;TUBO SOLDAVEL MARROM 25X6M U U;PC
5006591;ELETRODUTO PZ S/R LEVE III 3/4 U U;PC
5006598;KANALEX DUTO 1 1/2 U U;M
5006605;CAIXA COMANDO CL202012 U U;PC
5006124;ADESIVO PU MULTIUSO CINZA 400G UNICA .;PC
5006047;WD40 SPRAY 500ML U U;PC
5006451;ESPELHO RET S/ DES AUXILIAR VOLVO LE . .;UN
5006452;TAMPA CUBO DIANTEIRO VOLVO . .;UN
5005754;CARTUCHO RICOH SP3710DN/SF/M 320F/P311 (4,5K) CP . .;UN
5005602;SILENCIADOR POLIETILENO U U;PC
5006195;BUCHA PLAST P/ TIJOLO FURADO 10 U U;PC
5006196;MAO FRANCESA PZ REFOR 40 CM U U;UN
5006213;ASSENTO PRESID. PRETO PP U U;1
5006236;TOALHA JOGO DE TOALHAS 2 PECAS OASIS SAFIRA . .;UN
5006240;PORTA PAPEL TOALHA DISPENSER TOALHEIRO BRANCO U U;1
5005768;CABO PP 2X1,5MM UNICA .;UNI
5006656;MOTOBOMBA 1/2CV MONO 60HZ U U;UN
5005513;LAMPADA PAR20 6W 2700K . .;UN
5006107;BICO DE PAPAGAIO ZINCADO U U;PC
5006109;DISCO FLAP 4.1/2'' U U;PC
5006367;LIVRO E-BOOK U. . .;UN
5006371;CONTROLE REMOTO UNIVERSAL . .;PC
5006375;GRELHA DUPLA . .;PC
5006485;VALVULA SOLENOIDE MOLA 1/4 5 VIAS COMPACTA ESCAP U U;PC
5005811;PLUG BLIND MCH 5P 16A 380/440V 6HVMIP44 U U;PC
5005962;CAFETEIRA ELETRICA U U;PC
5005963;AGULHA PARA REPOSICAO U U;1
5005740;HASTE 1045 CROMADA 10MM U U;MT
5006039;CABO INDUSFLEX 4,00MM2 BRANCO -450/750V U U;M
5006088;FILTRO DE OLEO BLINDADO W0710 U U;UN
5006347;CABO COBRE ISOLADO PVC 750V 1X2,5 FLEX VERDE U U;M
5005791;PARAFUSO R/ METRI ABAOL GAL C/TR 3/8X12 U U;PC
5005793;LUVA P/ ELETRODU ALU S/R 3/4 U U;PC
5005828;CABO CCI 50X03 PARES U U;MT
5005838;CONVERSOR BALUN XBP 501 P U U;UN
5005839;DVR 16CH U U;UN
5005506;BARRICA AGUA PLASTICA . .;UN
5005507;KIT INSTALACAO . .;UN
5005636;FILTRO LUBRIFICANTE PSL 900 UNICA .;PE
5005927;NYLON TECNYL 6.0 TARUGO 50MM U U;KG
5005871;EMBALAGEM PLASTICA 20X20 . .;KG
